,gene1,gene2,gene1 perturbation,gene2 perturbation,PMID,cancer_type,SL
450,MUS81,ZYG11A,mut,shRNA,24104479,COAD,0
451,MUS81,GZMH,mut,shRNA,24104479,COAD,0
452,MUS81,NUP54,mut,shRNA,24104479,COAD,1
453,MUS81,GTF3C4,mut,shRNA,24104479,COAD,1
454,MUS81,ANKRD13B,mut,shRNA,24104479,COAD,0
455,MUS81,SYF2,mut,shRNA,24104479,COAD,0
456,MUS81,CDCP1,mut,shRNA,24104479,COAD,0
457,MUS81,PIGT,mut,shRNA,24104479,COAD,0
458,MUS81,ZFP42,mut,shRNA,24104479,COAD,0
459,MUS81,DPP7,mut,shRNA,24104479,COAD,0
460,MUS81,PAFAH1B2,mut,shRNA,24104479,COAD,1
461,MUS81,MCOLN1,mut,shRNA,24104479,COAD,0
462,MUS81,ST8SIA1,mut,shRNA,24104479,COAD,0
463,MUS81,MAGED2,mut,shRNA,24104479,COAD,0
464,MUS81,ACBD4,mut,shRNA,24104479,COAD,0
465,MUS81,DAD1,mut,shRNA,24104479,COAD,1
466,MUS81,FAM13A,mut,shRNA,24104479,COAD,0
467,MUS81,GLS,mut,shRNA,24104479,COAD,0
468,MUS81,DYRK3,mut,shRNA,24104479,COAD,0
469,MUS81,SRPK3,mut,shRNA,24104479,COAD,0
470,MUS81,SLC44A2,mut,shRNA,24104479,COAD,0
471,MUS81,PARG,mut,shRNA,24104479,COAD,0
472,MUS81,SPATA18,mut,shRNA,24104479,COAD,0
473,MUS81,CXCR7,mut,shRNA,24104479,COAD,0
474,MUS81,SGSH,mut,shRNA,24104479,COAD,0
475,MUS81,MYO1F,mut,shRNA,24104479,COAD,0
476,MUS81,SERPINB3,mut,shRNA,24104479,COAD,0
477,MUS81,GRAP,mut,shRNA,24104479,COAD,0
478,MUS81,STOX1,mut,shRNA,24104479,COAD,0
479,MUS81,LGALS8,mut,shRNA,24104479,COAD,0
480,MUS81,PRKCQ,mut,shRNA,24104479,COAD,0
481,MUS81,ITGA6,mut,shRNA,24104479,COAD,0
482,MUS81,SARS2,mut,shRNA,24104479,COAD,0
483,MUS81,TUBB,mut,shRNA,24104479,COAD,1
484,MUS81,SRRT,mut,shRNA,24104479,COAD,0
485,MUS81,KIAA1024,mut,shRNA,24104479,COAD,0
486,MUS81,TMED7,mut,shRNA,24104479,COAD,0
487,MUS81,THSD1,mut,shRNA,24104479,COAD,0
488,MUS81,TMF1,mut,shRNA,24104479,COAD,0
489,MUS81,MTMR3,mut,shRNA,24104479,COAD,0
490,MUS81,ZNF300,mut,shRNA,24104479,COAD,0
491,MUS81,C22orf32,mut,shRNA,24104479,COAD,0
492,MUS81,CYC1,mut,shRNA,24104479,COAD,0
493,MUS81,RGS11,mut,shRNA,24104479,COAD,0
494,MUS81,INHBE,mut,shRNA,24104479,COAD,0
495,MUS81,CNGA1,mut,shRNA,24104479,COAD,0
496,MUS81,SPON1,mut,shRNA,24104479,COAD,0
497,MUS81,ATP8B4,mut,shRNA,24104479,COAD,0
498,MUS81,FICD,mut,shRNA,24104479,COAD,0
499,MUS81,CBX7,mut,shRNA,24104479,COAD,0
500,MUS81,TNXB,mut,shRNA,24104479,COAD,0
501,MUS81,PTPN2,mut,shRNA,24104479,COAD,0
502,MUS81,TRMT5,mut,shRNA,24104479,COAD,0
503,MUS81,NR2F6,mut,shRNA,24104479,COAD,0
504,MUS81,KIF19,mut,shRNA,24104479,COAD,1
505,MUS81,SAPS1,mut,shRNA,24104479,COAD,0
506,MUS81,SRGAP3,mut,shRNA,24104479,COAD,0
507,MUS81,MAPK10,mut,shRNA,24104479,COAD,0
508,MUS81,ESRRB,mut,shRNA,24104479,COAD,0
509,MUS81,CD80,mut,shRNA,24104479,COAD,0
510,MUS81,PPIH,mut,shRNA,24104479,COAD,0
511,MUS81,CFB,mut,shRNA,24104479,COAD,0
512,MUS81,EHD1,mut,shRNA,24104479,COAD,0
513,MUS81,CSNK1E,mut,shRNA,24104479,COAD,0
514,MUS81,CDCP2,mut,shRNA,24104479,COAD,0
515,MUS81,CNDP1,mut,shRNA,24104479,COAD,0
516,MUS81,RRM2,mut,shRNA,24104479,COAD,0
517,MUS81,RBP7,mut,shRNA,24104479,COAD,1
518,MUS81,PM20D1,mut,shRNA,24104479,COAD,0
519,MUS81,PRKAB2,mut,shRNA,24104479,COAD,0
520,MUS81,KPNA3,mut,shRNA,24104479,COAD,0
521,MUS81,FXN,mut,shRNA,24104479,COAD,0
522,MUS81,SYT11,mut,shRNA,24104479,COAD,0
523,MUS81,CHI3L1,mut,shRNA,24104479,COAD,0
524,MUS81,STEAP4,mut,shRNA,24104479,COAD,0
525,MUS81,PRSS33,mut,shRNA,24104479,COAD,0
526,MUS81,GRIN2D,mut,shRNA,24104479,COAD,0
527,MUS81,ASCC2,mut,shRNA,24104479,COAD,0
528,MUS81,PARP15,mut,shRNA,24104479,COAD,0
529,MUS81,RELT,mut,shRNA,24104479,COAD,0
530,MUS81,VPS8,mut,shRNA,24104479,COAD,0
531,MUS81,GTF3C5,mut,shRNA,24104479,COAD,0
532,MUS81,STX19,mut,shRNA,24104479,COAD,0
533,MUS81,TRIP10,mut,shRNA,24104479,COAD,0
534,MUS81,TUBB3,mut,shRNA,24104479,COAD,0
535,MUS81,KLRC3,mut,shRNA,24104479,COAD,0
536,MUS81,OR1A1,mut,shRNA,24104479,COAD,0
537,MUS81,DENR,mut,shRNA,24104479,COAD,0
538,MUS81,ACTL6B,mut,shRNA,24104479,COAD,0
539,MUS81,LARP1B,mut,shRNA,24104479,COAD,0
540,MUS81,PDGFD,mut,shRNA,24104479,COAD,0
541,MUS81,FBXO32,mut,shRNA,24104479,COAD,0
542,MUS81,GUCY1B3,mut,shRNA,24104479,COAD,0
543,MUS81,FABP3,mut,shRNA,24104479,COAD,0
544,MUS81,GNA15,mut,shRNA,24104479,COAD,0
545,MUS81,ATP11C,mut,shRNA,24104479,COAD,0
546,MUS81,NOL4,mut,shRNA,24104479,COAD,0
547,MUS81,IL4I1,mut,shRNA,24104479,COAD,1
548,MUS81,OR2W1,mut,shRNA,24104479,COAD,0
549,MUS81,RSPO3,mut,shRNA,24104479,COAD,0
550,MUS81,MLANA,mut,shRNA,24104479,COAD,0
551,MUS81,TXNDC16,mut,shRNA,24104479,COAD,0
552,MUS81,ZC4H2,mut,shRNA,24104479,COAD,1
553,MUS81,GRPR,mut,shRNA,24104479,COAD,0
554,MUS81,RNF41,mut,shRNA,24104479,COAD,1
555,MUS81,SH3BP2,mut,shRNA,24104479,COAD,1
556,MUS81,PTCH2,mut,shRNA,24104479,COAD,0
557,MUS81,RPN2,mut,shRNA,24104479,COAD,0
558,MUS81,KRT31,mut,shRNA,24104479,COAD,0
559,MUS81,TBC1D29,mut,shRNA,24104479,COAD,0
560,MUS81,RNASE7,mut,shRNA,24104479,COAD,0
561,MUS81,CADM2,mut,shRNA,24104479,COAD,0
562,MUS81,B3GNT4,mut,shRNA,24104479,COAD,1
563,MUS81,MTHFD2L,mut,shRNA,24104479,COAD,0
564,MUS81,LCA5L,mut,shRNA,24104479,COAD,0
565,MUS81,PAFAH1B3,mut,shRNA,24104479,COAD,0
566,MUS81,C10orf78,mut,shRNA,24104479,COAD,0
567,MUS81,C19orf6,mut,shRNA,24104479,COAD,1
568,MUS81,MAPKBP1,mut,shRNA,24104479,COAD,0
569,MUS81,ESYT1,mut,shRNA,24104479,COAD,0
570,MUS81,CD55,mut,shRNA,24104479,COAD,0
571,MUS81,SOAT1,mut,shRNA,24104479,COAD,0
572,MUS81,PTOV1,mut,shRNA,24104479,COAD,0
573,MUS81,RICTOR,mut,shRNA,24104479,COAD,0
574,MUS81,RNF133,mut,shRNA,24104479,COAD,0
575,MUS81,PPARGC1B,mut,shRNA,24104479,COAD,0
576,MUS81,RGPD4,mut,shRNA,24104479,COAD,0
577,MUS81,PPFIBP2,mut,shRNA,24104479,COAD,0
578,MUS81,HPS5,mut,shRNA,24104479,COAD,0
579,MUS81,GRINA,mut,shRNA,24104479,COAD,0
580,MUS81,CEND1,mut,shRNA,24104479,COAD,0
581,MUS81,NELL1,mut,shRNA,24104479,COAD,0
582,MUS81,C14orf145,mut,shRNA,24104479,COAD,0
583,MUS81,POLH,mut,shRNA,24104479,COAD,0
584,MUS81,PRKCZ,mut,shRNA,24104479,COAD,0
585,MUS81,CSNK1A1L,mut,shRNA,24104479,COAD,0
586,MUS81,RXFP1,mut,shRNA,24104479,COAD,0
587,MUS81,VMA21,mut,shRNA,24104479,COAD,0
588,MUS81,MKS1,mut,shRNA,24104479,COAD,0
589,MUS81,MTMR1,mut,shRNA,24104479,COAD,0
590,MUS81,KIAA0586,mut,shRNA,24104479,COAD,0
591,MUS81,FAM98A,mut,shRNA,24104479,COAD,0
592,MUS81,NT5M,mut,shRNA,24104479,COAD,0
593,MUS81,PDK4,mut,shRNA,24104479,COAD,0
594,MUS81,AURKA,mut,shRNA,24104479,COAD,0
595,MUS81,TMPRSS11D,mut,shRNA,24104479,COAD,0
596,MUS81,NMT2,mut,shRNA,24104479,COAD,1
597,MUS81,MAPT,mut,shRNA,24104479,COAD,0
598,MUS81,ZNF560,mut,shRNA,24104479,COAD,0
599,MUS81,ASB10,mut,shRNA,24104479,COAD,0
600,MUS81,HIST1H2BK,mut,shRNA,24104479,COAD,0
601,MUS81,SGCA,mut,shRNA,24104479,COAD,0
602,MUS81,FZD6,mut,shRNA,24104479,COAD,1
603,MUS81,SCAMP2,mut,shRNA,24104479,COAD,0
604,MUS81,OPN1LW,mut,shRNA,24104479,COAD,0
605,MUS81,CYP26A1,mut,shRNA,24104479,COAD,0
606,MUS81,TNS3,mut,shRNA,24104479,COAD,0
607,MUS81,LRRC32,mut,shRNA,24104479,COAD,0
608,MUS81,MS4A4A,mut,shRNA,24104479,COAD,0
609,MUS81,DBN1,mut,shRNA,24104479,COAD,0
610,MUS81,AZGP1,mut,shRNA,24104479,COAD,0
611,MUS81,SLC45A3,mut,shRNA,24104479,COAD,0
612,MUS81,TJP2,mut,shRNA,24104479,COAD,0
613,MUS81,HAMP,mut,shRNA,24104479,COAD,0
614,MUS81,HINT2,mut,shRNA,24104479,COAD,0
615,MUS81,FMO6P,mut,shRNA,24104479,COAD,0
616,MUS81,ACTR3B,mut,shRNA,24104479,COAD,0
617,MUS81,LMAN2,mut,shRNA,24104479,COAD,0
618,MUS81,MX1,mut,shRNA,24104479,COAD,0
619,MUS81,HNF4A,mut,shRNA,24104479,COAD,0
620,MUS81,OR10J1,mut,shRNA,24104479,COAD,0
621,MUS81,RPE,mut,shRNA,24104479,COAD,0
622,MUS81,DHRS11,mut,shRNA,24104479,COAD,0
623,MUS81,ZNF574,mut,shRNA,24104479,COAD,0
624,MUS81,SAFB2,mut,shRNA,24104479,COAD,0
625,MUS81,STOML3,mut,shRNA,24104479,COAD,0
626,MUS81,ZNF454,mut,shRNA,24104479,COAD,0
627,MUS81,ALDH18A1,mut,shRNA,24104479,COAD,0
628,MUS81,SPATA9,mut,shRNA,24104479,COAD,0
629,MUS81,CXCR4,mut,shRNA,24104479,COAD,0
630,MUS81,MGAT4A,mut,shRNA,24104479,COAD,0
631,MUS81,PDE8A,mut,shRNA,24104479,COAD,0
632,MUS81,KRT3,mut,shRNA,24104479,COAD,0
633,MUS81,PELI3,mut,shRNA,24104479,COAD,0
634,MUS81,SLC24A2,mut,shRNA,24104479,COAD,0
635,MUS81,BPNT1,mut,shRNA,24104479,COAD,1
636,MUS81,DMD,mut,shRNA,24104479,COAD,0
637,MUS81,PPP4C,mut,shRNA,24104479,COAD,0
638,MUS81,CSPG4,mut,shRNA,24104479,COAD,0
639,MUS81,ZNF266,mut,shRNA,24104479,COAD,0
640,MUS81,PPFIA3,mut,shRNA,24104479,COAD,0
641,MUS81,PA2G4,mut,shRNA,24104479,COAD,1
642,MUS81,ADRBK1,mut,shRNA,24104479,COAD,0
643,MUS81,CLIP4,mut,shRNA,24104479,COAD,0
644,MUS81,C1QL1,mut,shRNA,24104479,COAD,0
645,MUS81,SLC36A1,mut,shRNA,24104479,COAD,0
646,MUS81,MAP3K3,mut,shRNA,24104479,COAD,0
647,MUS81,DARC,mut,shRNA,24104479,COAD,0
648,MUS81,MRGPRX3,mut,shRNA,24104479,COAD,0
649,MUS81,AKR7A2,mut,shRNA,24104479,COAD,0
650,MUS81,VAT1,mut,shRNA,24104479,COAD,0
651,MUS81,POTEE,mut,shRNA,24104479,COAD,1
652,MUS81,HOXB7,mut,shRNA,24104479,COAD,0
653,MUS81,AP1G1,mut,shRNA,24104479,COAD,0
654,MUS81,ELP3,mut,shRNA,24104479,COAD,0
655,MUS81,TMSB15A,mut,shRNA,24104479,COAD,0
656,MUS81,10-Mar,mut,shRNA,24104479,COAD,0
657,MUS81,RAB5A,mut,shRNA,24104479,COAD,0
658,MUS81,FA2H,mut,shRNA,24104479,COAD,0
659,MUS81,SRXN1,mut,shRNA,24104479,COAD,0
660,MUS81,PDE9A,mut,shRNA,24104479,COAD,1
661,MUS81,KLF7,mut,shRNA,24104479,COAD,0
662,MUS81,PAGE5,mut,shRNA,24104479,COAD,0
663,MUS81,FBXW7,mut,shRNA,24104479,COAD,0
664,MUS81,CAV3,mut,shRNA,24104479,COAD,0
665,MUS81,KIDINS220,mut,shRNA,24104479,COAD,0
666,MUS81,ATP2B1,mut,shRNA,24104479,COAD,0
667,MUS81,SORL1,mut,shRNA,24104479,COAD,0
668,MUS81,ZC3H13,mut,shRNA,24104479,COAD,0
669,MUS81,SLC5A8,mut,shRNA,24104479,COAD,0
670,MUS81,MPL,mut,shRNA,24104479,COAD,0
671,MUS81,BFSP2,mut,shRNA,24104479,COAD,0
672,MUS81,TMEM74,mut,shRNA,24104479,COAD,0
673,MUS81,FAM125B,mut,shRNA,24104479,COAD,0
674,MUS81,BBS5,mut,shRNA,24104479,COAD,0
675,MUS81,RSC1A1,mut,shRNA,24104479,COAD,0
676,MUS81,SEMA3G,mut,shRNA,24104479,COAD,0
677,MUS81,DNAI2,mut,shRNA,24104479,COAD,0
678,MUS81,GLIPR1L2,mut,shRNA,24104479,COAD,0
679,MUS81,FURIN,mut,shRNA,24104479,COAD,0
680,MUS81,TAGLN,mut,shRNA,24104479,COAD,0
681,MUS81,ARSE,mut,shRNA,24104479,COAD,0
682,MUS81,ESYT2,mut,shRNA,24104479,COAD,0
683,MUS81,USP12,mut,shRNA,24104479,COAD,1
684,MUS81,ZNF337,mut,shRNA,24104479,COAD,0
685,MUS81,INPPL1,mut,shRNA,24104479,COAD,0
686,MUS81,ZNF496,mut,shRNA,24104479,COAD,1
687,MUS81,FBXO21,mut,shRNA,24104479,COAD,0
688,MUS81,HRH3,mut,shRNA,24104479,COAD,0
689,MUS81,GLT8D2,mut,shRNA,24104479,COAD,0
690,MUS81,SP6,mut,shRNA,24104479,COAD,0
691,MUS81,ERBB4,mut,shRNA,24104479,COAD,0
692,MUS81,RAB9A,mut,shRNA,24104479,COAD,0
693,MUS81,RNASE11,mut,shRNA,24104479,COAD,0
694,MUS81,FBXL7,mut,shRNA,24104479,COAD,0
695,MUS81,RAB33B,mut,shRNA,24104479,COAD,0
696,MUS81,FKBP8,mut,shRNA,24104479,COAD,0
697,MUS81,SQLE,mut,shRNA,24104479,COAD,0
698,MUS81,SYNPO,mut,shRNA,24104479,COAD,0
699,MUS81,RNF141,mut,shRNA,24104479,COAD,0
700,MUS81,KLHL13,mut,shRNA,24104479,COAD,0
701,MUS81,COL27A1,mut,shRNA,24104479,COAD,0
702,MUS81,CDH22,mut,shRNA,24104479,COAD,0
703,MUS81,VPS11,mut,shRNA,24104479,COAD,0
704,MUS81,IRF6,mut,shRNA,24104479,COAD,1
705,MUS81,SLC7A10,mut,shRNA,24104479,COAD,0
706,MUS81,ZNF461,mut,shRNA,24104479,COAD,0
707,MUS81,KLHL34,mut,shRNA,24104479,COAD,0
708,MUS81,CDKL4,mut,shRNA,24104479,COAD,0
709,MUS81,CACNB3,mut,shRNA,24104479,COAD,1
710,MUS81,CDH19,mut,shRNA,24104479,COAD,0
711,MUS81,IKBKB,mut,shRNA,24104479,COAD,0
712,MUS81,ETHE1,mut,shRNA,24104479,COAD,0
713,MUS81,INSR,mut,shRNA,24104479,COAD,1
714,MUS81,FAM43A,mut,shRNA,24104479,COAD,0
715,MUS81,DUSP21,mut,shRNA,24104479,COAD,0
716,MUS81,PRKAG1,mut,shRNA,24104479,COAD,0
717,MUS81,GPAM,mut,shRNA,24104479,COAD,0
718,MUS81,OR12D3,mut,shRNA,24104479,COAD,0
719,MUS81,CALCB,mut,shRNA,24104479,COAD,0
720,MUS81,PKD1L3,mut,shRNA,24104479,COAD,0
721,MUS81,BGLAP,mut,shRNA,24104479,COAD,0
722,MUS81,HIST1H1T,mut,shRNA,24104479,COAD,0
723,MUS81,AGTR2,mut,shRNA,24104479,COAD,0
724,MUS81,DLC1,mut,shRNA,24104479,COAD,0
725,MUS81,ECT2,mut,shRNA,24104479,COAD,1
726,MUS81,CWC25,mut,shRNA,24104479,COAD,0
727,MUS81,NUP43,mut,shRNA,24104479,COAD,0
728,MUS81,ZNF295,mut,shRNA,24104479,COAD,0
729,MUS81,VIPR1,mut,shRNA,24104479,COAD,0
730,MUS81,GRK7,mut,shRNA,24104479,COAD,0
731,MUS81,SH2D4A,mut,shRNA,24104479,COAD,0
732,MUS81,MRPL35,mut,shRNA,24104479,COAD,0
733,MUS81,TSTD2,mut,shRNA,24104479,COAD,1
734,MUS81,CASP3,mut,shRNA,24104479,COAD,0
735,MUS81,ZFYVE26,mut,shRNA,24104479,COAD,0
736,MUS81,SLC35E2,mut,shRNA,24104479,COAD,0
737,MUS81,ENTPD3,mut,shRNA,24104479,COAD,0
738,MUS81,STK32A,mut,shRNA,24104479,COAD,0
739,MUS81,BAIAP2L1,mut,shRNA,24104479,COAD,0
740,MUS81,C2orf15,mut,shRNA,24104479,COAD,0
741,MUS81,EBF1,mut,shRNA,24104479,COAD,0
742,MUS81,ETV5,mut,shRNA,24104479,COAD,0
743,MUS81,DDR1,mut,shRNA,24104479,COAD,0
744,MUS81,RBBP7,mut,shRNA,24104479,COAD,0
745,MUS81,LATS1,mut,shRNA,24104479,COAD,0
746,MUS81,ACO1,mut,shRNA,24104479,COAD,0
747,MUS81,RAB35,mut,shRNA,24104479,COAD,0
748,MUS81,RPRD1B,mut,shRNA,24104479,COAD,0
749,MUS81,ZNF354A,mut,shRNA,24104479,COAD,0
750,MUS81,TIAM2,mut,shRNA,24104479,COAD,0
751,MUS81,G6PC3,mut,shRNA,24104479,COAD,0
752,MUS81,NAALADL2,mut,shRNA,24104479,COAD,0
753,MUS81,CAMK2G,mut,shRNA,24104479,COAD,0
754,MUS81,SPP1,mut,shRNA,24104479,COAD,0
755,MUS81,ERCC4,mut,shRNA,24104479,COAD,0
756,MUS81,SMAGP,mut,shRNA,24104479,COAD,0
757,MUS81,CTAGE4,mut,shRNA,24104479,COAD,0
758,MUS81,MTMR11,mut,shRNA,24104479,COAD,1
759,MUS81,CRX,mut,shRNA,24104479,COAD,0
760,MUS81,CNOT7,mut,shRNA,24104479,COAD,0
761,MUS81,TMPRSS11F,mut,shRNA,24104479,COAD,0
762,MUS81,PHF16,mut,shRNA,24104479,COAD,0
763,MUS81,SUGT1,mut,shRNA,24104479,COAD,1
764,MUS81,TFE3,mut,shRNA,24104479,COAD,0
765,MUS81,MEN1,mut,shRNA,24104479,COAD,0
766,MUS81,TMEM139,mut,shRNA,24104479,COAD,0
767,MUS81,MYH2,mut,shRNA,24104479,COAD,0
768,MUS81,BTBD11,mut,shRNA,24104479,COAD,0
769,MUS81,ARHGAP20,mut,shRNA,24104479,COAD,0
770,MUS81,SLC6A10P,mut,shRNA,24104479,COAD,0
771,MUS81,ZNF562,mut,shRNA,24104479,COAD,0
772,MUS81,DSN1,mut,shRNA,24104479,COAD,0
773,MUS81,SLC4A10,mut,shRNA,24104479,COAD,0
774,MUS81,RBMX,mut,shRNA,24104479,COAD,1
775,MUS81,ALDH16A1,mut,shRNA,24104479,COAD,1
776,MUS81,DPY30,mut,shRNA,24104479,COAD,0
777,MUS81,PPP2R2A,mut,shRNA,24104479,COAD,0
778,MUS81,COL8A2,mut,shRNA,24104479,COAD,0
779,MUS81,C7orf58,mut,shRNA,24104479,COAD,0
780,MUS81,EBP,mut,shRNA,24104479,COAD,1
781,MUS81,SMOX,mut,shRNA,24104479,COAD,0
782,MUS81,SPACA1,mut,shRNA,24104479,COAD,0
783,MUS81,CTRL,mut,shRNA,24104479,COAD,0
784,MUS81,PACS2,mut,shRNA,24104479,COAD,0
785,MUS81,PRKG1,mut,shRNA,24104479,COAD,0
786,MUS81,PPAP2A,mut,shRNA,24104479,COAD,0
787,MUS81,CRYL1,mut,shRNA,24104479,COAD,0
788,MUS81,COPZ2,mut,shRNA,24104479,COAD,0
789,MUS81,CTSG,mut,shRNA,24104479,COAD,0
790,MUS81,C9orf114,mut,shRNA,24104479,COAD,0
791,MUS81,SLC30A9,mut,shRNA,24104479,COAD,0
792,MUS81,LHB,mut,shRNA,24104479,COAD,0
793,MUS81,MAPKAPK2,mut,shRNA,24104479,COAD,1
794,MUS81,FRS3,mut,shRNA,24104479,COAD,0
795,MUS81,DHX30,mut,shRNA,24104479,COAD,0
796,MUS81,RASAL1,mut,shRNA,24104479,COAD,0
797,MUS81,WDR88,mut,shRNA,24104479,COAD,0
798,MUS81,LPIN1,mut,shRNA,24104479,COAD,0
799,MUS81,RPS21,mut,shRNA,24104479,COAD,0
800,MUS81,DMRTA2,mut,shRNA,24104479,COAD,0
801,MUS81,PRRX1,mut,shRNA,24104479,COAD,0
802,MUS81,RAB32,mut,shRNA,24104479,COAD,0
803,MUS81,HOXA10,mut,shRNA,24104479,COAD,0
804,MUS81,CAMP,mut,shRNA,24104479,COAD,0
805,MUS81,VEPH1,mut,shRNA,24104479,COAD,0
806,MUS81,GRK4,mut,shRNA,24104479,COAD,0
807,MUS81,DDB2,mut,shRNA,24104479,COAD,1
808,MUS81,PHKG1,mut,shRNA,24104479,COAD,0
809,MUS81,SCP2,mut,shRNA,24104479,COAD,0
810,MUS81,SLC16A11,mut,shRNA,24104479,COAD,0
811,MUS81,TMPRSS3,mut,shRNA,24104479,COAD,0
812,MUS81,TK1,mut,shRNA,24104479,COAD,0
813,MUS81,SCLT1,mut,shRNA,24104479,COAD,1
814,MUS81,MAPK4,mut,shRNA,24104479,COAD,0
815,MUS81,DHRS13,mut,shRNA,24104479,COAD,0
816,MUS81,QPRT,mut,shRNA,24104479,COAD,0
817,MUS81,ZNF341,mut,shRNA,24104479,COAD,0
818,MUS81,RTBDN,mut,shRNA,24104479,COAD,0
819,MUS81,FAP,mut,shRNA,24104479,COAD,0
820,MUS81,MLLT6,mut,shRNA,24104479,COAD,0
821,MUS81,MAP3K7,mut,shRNA,24104479,COAD,1
822,MUS81,ROM1,mut,shRNA,24104479,COAD,0
823,MUS81,RERE,mut,shRNA,24104479,COAD,0
824,MUS81,PPIL5,mut,shRNA,24104479,COAD,1
825,MUS81,PRSS27,mut,shRNA,24104479,COAD,1
826,MUS81,DNAJB1,mut,shRNA,24104479,COAD,0
827,MUS81,NCR2,mut,shRNA,24104479,COAD,0
828,MUS81,GNAZ,mut,shRNA,24104479,COAD,0
829,MUS81,PPIL1,mut,shRNA,24104479,COAD,0
830,MUS81,MYL10,mut,shRNA,24104479,COAD,0
831,MUS81,SERPINB4,mut,shRNA,24104479,COAD,0
832,MUS81,APOL4,mut,shRNA,24104479,COAD,0
833,MUS81,TCP11L2,mut,shRNA,24104479,COAD,0
834,MUS81,NUDC,mut,shRNA,24104479,COAD,0
835,MUS81,OR56A1,mut,shRNA,24104479,COAD,0
836,MUS81,TNS1,mut,shRNA,24104479,COAD,1
837,MUS81,C7,mut,shRNA,24104479,COAD,0
838,MUS81,BET1,mut,shRNA,24104479,COAD,0
839,MUS81,C16orf80,mut,shRNA,24104479,COAD,0
840,MUS81,KLF1,mut,shRNA,24104479,COAD,0
841,MUS81,TSHZ1,mut,shRNA,24104479,COAD,0
842,MUS81,SRP9,mut,shRNA,24104479,COAD,1
843,MUS81,DLX5,mut,shRNA,24104479,COAD,0
844,MUS81,PLAGL2,mut,shRNA,24104479,COAD,0
845,MUS81,NTNG1,mut,shRNA,24104479,COAD,0
846,MUS81,FMNL1,mut,shRNA,24104479,COAD,0
847,MUS81,CENPO,mut,shRNA,24104479,COAD,0
848,MUS81,SHBG,mut,shRNA,24104479,COAD,0
849,MUS81,WFDC1,mut,shRNA,24104479,COAD,0
850,MUS81,KCNH7,mut,shRNA,24104479,COAD,0
851,MUS81,USP44,mut,shRNA,24104479,COAD,0
852,MUS81,HOXC6,mut,shRNA,24104479,COAD,0
853,MUS81,PPP1R14D,mut,shRNA,24104479,COAD,0
854,MUS81,UBE2Q2,mut,shRNA,24104479,COAD,0
855,MUS81,ATP6V0D1,mut,shRNA,24104479,COAD,0
856,MUS81,COLEC10,mut,shRNA,24104479,COAD,0
857,MUS81,SMN1,mut,shRNA,24104479,COAD,0
858,MUS81,ELAVL1,mut,shRNA,24104479,COAD,0
859,MUS81,MOV10L1,mut,shRNA,24104479,COAD,0
860,MUS81,CACYBP,mut,shRNA,24104479,COAD,0
861,MUS81,IL2RB,mut,shRNA,24104479,COAD,1
862,MUS81,PRSS42,mut,shRNA,24104479,COAD,0
863,MUS81,GOLGA4,mut,shRNA,24104479,COAD,0
864,MUS81,CD59,mut,shRNA,24104479,COAD,1
865,MUS81,TMED1,mut,shRNA,24104479,COAD,0
866,MUS81,NPHS2,mut,shRNA,24104479,COAD,0
867,MUS81,ABCC4,mut,shRNA,24104479,COAD,1
868,MUS81,PCYT1B,mut,shRNA,24104479,COAD,0
869,MUS81,XRCC5,mut,shRNA,24104479,COAD,0
870,MUS81,GPC3,mut,shRNA,24104479,COAD,1
871,MUS81,TBCE,mut,shRNA,24104479,COAD,1
872,MUS81,ANK1,mut,shRNA,24104479,COAD,0
873,MUS81,TAF8,mut,shRNA,24104479,COAD,0
874,MUS81,CARD11,mut,shRNA,24104479,COAD,0
875,MUS81,MUDENG,mut,shRNA,24104479,COAD,0
876,MUS81,GTF3C3,mut,shRNA,24104479,COAD,0
877,MUS81,TAB1,mut,shRNA,24104479,COAD,0
878,MUS81,ZWINT,mut,shRNA,24104479,COAD,0
879,MUS81,GAS7,mut,shRNA,24104479,COAD,0
880,MUS81,IRF9,mut,shRNA,24104479,COAD,0
881,MUS81,MFSD11,mut,shRNA,24104479,COAD,0
882,MUS81,C6orf123,mut,shRNA,24104479,COAD,0
883,MUS81,CCR1,mut,shRNA,24104479,COAD,0
884,MUS81,BCL2L13,mut,shRNA,24104479,COAD,0
885,MUS81,SMARCA4,mut,shRNA,24104479,COAD,0
886,MUS81,COMMD5,mut,shRNA,24104479,COAD,0
887,MUS81,OVCH2,mut,shRNA,24104479,COAD,0
888,MUS81,PREX2,mut,shRNA,24104479,COAD,0
889,MUS81,COG5,mut,shRNA,24104479,COAD,0
890,MUS81,ITIH5L,mut,shRNA,24104479,COAD,0
891,MUS81,MTFR1,mut,shRNA,24104479,COAD,0
892,MUS81,KPNA6,mut,shRNA,24104479,COAD,0
893,MUS81,PENK,mut,shRNA,24104479,COAD,0
894,MUS81,GPR174,mut,shRNA,24104479,COAD,0
895,MUS81,CCDC25,mut,shRNA,24104479,COAD,0
896,MUS81,GIPC2,mut,shRNA,24104479,COAD,0
897,MUS81,FLT4,mut,shRNA,24104479,COAD,0
898,MUS81,CYP11A1,mut,shRNA,24104479,COAD,0
899,MUS81,DBNDD1,mut,shRNA,24104479,COAD,0
900,MUS81,CACNA1A,mut,shRNA,24104479,COAD,0
901,MUS81,VANGL1,mut,shRNA,24104479,COAD,0
